timestamp_utc,variable,value,last_modified_utc
2024-06-23 13:05:00 UTC,585,39.365003396,1719100800000
2024-06-23 13:10:00 UTC,699,-46.7289199752,1719100800000
2024-06-23 13:15:00 UTC,95,-33.8818573825,1719100800000
2024-06-23 13:20:00 UTC,877,26.9758523339,1719100800000
2024-06-23 13:25:00 UTC,265,-35.2536686842,1719100800000
2024-06-23 13:30:00 UTC,287,29.963120709,1719100800000
2024-06-23 13:35:00 UTC,928,-21.9620834481,1719100800000
2024-06-23 13:40:00 UTC,762,-23.0005905516,1719100800000
2024-06-23 13:45:00 UTC,57,47.5332174042,1719100800000
2024-06-23 13:50:00 UTC,678,16.2172864647,1719100800000
2024-06-23 13:55:00 UTC,319,41.3282208341,1719100800000
2024-06-23 14:00:00 UTC,669,-4.43494332,1719100800000
2024-06-23 14:05:00 UTC,563,-1.1901302393,1719100800000
2024-06-23 14:10:00 UTC,528,21.19229488,1719100800000
2024-06-23 14:15:00 UTC,64,-30.9730515627,1719100800000
2024-06-23 14:20:00 UTC,245,-27.6892339483,1719100800000
2024-06-23 14:25:00 UTC,215,-3.9910372388,1719100800000
2024-06-23 14:30:00 UTC,127,27.4453038142,1719100800000
2024-06-23 14:35:00 UTC,139,40.9846304382,1719100800000
2024-06-23 14:40:00 UTC,485,38.6780832711,1719100800000
2024-06-23 14:45:00 UTC,969,-46.1558176338,1719100800000
2024-06-23 14:50:00 UTC,181,22.4611412368,1719100800000
2024-06-23 14:55:00 UTC,274,-20.7910055046,1719100800000
2024-06-23 15:00:00 UTC,970,-36.17376143,1719100800000
2024-06-23 15:05:00 UTC,7,-31.6333181618,1719100800000
2024-06-23 15:10:00 UTC,816,22.3468004509,1719100800000
2024-06-23 15:15:00 UTC,647,-18.6533417056,1719100800000
2024-06-23 15:20:00 UTC,103,-46.2434718139,1719100800000
2024-06-23 15:25:00 UTC,410,28.9266289366,1719100800000
2024-06-23 15:30:00 UTC,590,-38.5904114508,1719100800000
2024-06-23 15:35:00 UTC,913,-8.8404053284,1719100800000
2024-06-23 15:40:00 UTC,257,-48.359796764,1719100800000
2024-06-23 15:45:00 UTC,700,7.9496228079,1719100800000
2024-06-23 15:50:00 UTC,455,-32.3723504856,1719100800000
2024-06-23 15:55:00 UTC,114,-47.3004304012,1719100800000
2024-06-23 16:00:00 UTC,366,-20.5652310187,1719100800000
2024-06-23 16:05:00 UTC,163,-29.4861077635,1719100800000
2024-06-23 16:10:00 UTC,662,8.8887562469,1719100800000
2024-06-23 16:15:00 UTC,858,-14.579264754,1719100800000
2024-06-23 16:20:00 UTC,128,-3.4333394373,1719100800000
2024-06-23 16:25:00 UTC,308,12.964884409,1719100800000
2024-06-23 16:30:00 UTC,506,-29.3798066268,1719100800000
2024-06-23 16:35:00 UTC,821,-41.3778979554,1719100800000
2024-06-23 16:40:00 UTC,353,-32.2430008343,1719100800000
2024-06-23 16:45:00 UTC,514,-44.965032691,1719100800000
2024-06-23 16:50:00 UTC,262,13.4511276832,1719100800000
2024-06-23 16:55:00 UTC,490,38.8580288568,1719100800000
2024-06-23 17:00:00 UTC,688,-7.5872608479,1719100800000
2024-06-23 17:05:00 UTC,489,-24.9776764656,1719100800000
2024-06-23 17:10:00 UTC,189,-31.0632830927,1719100800000
2024-06-23 17:15:00 UTC,786,8.0425908592,1719100800000
2024-06-23 17:20:00 UTC,330,-48.0433887994,1719100800000
2024-06-23 17:25:00 UTC,175,5.478117162,1719100800000
2024-06-23 17:30:00 UTC,759,17.531812055,1719100800000
2024-06-23 17:35:00 UTC,719,-2.4758254686,1719100800000
2024-06-23 17:40:00 UTC,992,-28.2442706647,1719100800000
2024-06-23 17:45:00 UTC,761,-5.4291256835,1719100800000
2024-06-23 17:50:00 UTC,419,-25.942971674,1719100800000
2024-06-23 17:55:00 UTC,940,22.9365984723,1719100800000
2024-06-23 18:00:00 UTC,724,47.8079399517,1719100800000
2024-06-23 18:05:00 UTC,209,26.3956645017,1719100800000
2024-06-23 18:10:00 UTC,480,41.6385330537,1719100800000
2024-06-23 18:15:00 UTC,178,19.1985562605,1719100800000
2024-06-23 18:20:00 UTC,100,39.4828990447,1719100800000
2024-06-23 18:25:00 UTC,564,-6.8930305499,1719100800000
2024-06-23 18:30:00 UTC,946,-45.2338667972,1719100800000
2024-06-23 18:35:00 UTC,483,-44.8054975949,1719100800000
2024-06-23 18:40:00 UTC,52,-29.6202757332,1719100800000
2024-06-23 18:45:00 UTC,557,27.6789452604,1719100800000
2024-06-23 18:50:00 UTC,577,-9.2772456702,1719100800000
2024-06-23 18:55:00 UTC,498,-36.7707997703,1719100800000
2024-06-23 19:00:00 UTC,414,26.8846129325,1719100800000
2024-06-23 19:05:00 UTC,105,-45.1253120816,1719100800000
2024-06-23 19:10:00 UTC,996,-20.9091931976,1719100800000
2024-06-23 19:15:00 UTC,490,37.7499885694,1719100800000
2024-06-23 19:20:00 UTC,337,44.7894191503,1719100800000
2024-06-23 19:25:00 UTC,494,-28.8916289981,1719100800000
2024-06-23 19:30:00 UTC,567,-21.8831944795,1719100800000
2024-06-23 19:35:00 UTC,484,43.7958399226,1719100800000
2024-06-23 19:40:00 UTC,586,-10.2999643572,1719100800000
2024-06-23 19:45:00 UTC,702,-5.8446481882,1719100800000
2024-06-23 19:50:00 UTC,106,-41.744667476,1719100800000
2024-06-23 19:55:00 UTC,757,-18.6612679562,1719100800000
2024-06-23 20:00:00 UTC,734,-32.8527000603,1719100800000
2024-06-23 20:05:00 UTC,148,-7.554252859,1719100800000
2024-06-23 20:10:00 UTC,727,-18.6672253019,1719100800000
2024-06-23 20:15:00 UTC,983,-3.8218351172,1719100800000
2024-06-23 20:20:00 UTC,889,-39.7953469586,1719100800000
2024-06-23 20:25:00 UTC,619,-44.645651599,1719100800000
2024-06-23 20:30:00 UTC,452,36.9205074244,1719100800000
2024-06-23 20:35:00 UTC,929,14.7935701629,1719100800000
2024-06-23 20:40:00 UTC,966,5.9494889664,1719100800000
2024-06-23 20:45:00 UTC,49,49.6333145494,1719100800000
2024-06-23 20:50:00 UTC,515,43.5464839559,1719100800000
2024-06-23 20:55:00 UTC,610,-5.4819736354,1719100800000
2024-06-23 21:00:00 UTC,367,-15.9725036638,1719100800000
2024-06-23 21:05:00 UTC,177,11.6661025701,1719100800000
2024-06-23 21:10:00 UTC,67,-15.2207245784,1719100800000
2024-06-23 21:15:00 UTC,679,40.2311300991,1719100800000
2024-06-23 21:20:00 UTC,222,-20.402068923,1719100800000
2024-06-23 21:25:00 UTC,798,11.0626779506,1719100800000
2024-06-23 21:30:00 UTC,630,11.3869622187,1719100800000
2024-06-23 21:35:00 UTC,552,0.3065202255,1719100800000
2024-06-23 21:40:00 UTC,56,-42.5317636376,1719100800000
2024-06-23 21:45:00 UTC,430,19.3562240742,1719100800000
2024-06-23 21:50:00 UTC,594,-49.8947195752,1719100800000
2024-06-23 21:55:00 UTC,388,44.5711406691,1719100800000
2024-06-23 22:00:00 UTC,682,-14.3745130173,1719100800000
2024-06-23 22:05:00 UTC,955,-49.0571334716,1719100800000
2024-06-23 22:10:00 UTC,75,-37.8097684683,1719100800000
2024-06-23 22:15:00 UTC,525,34.6235544374,1719100800000
2024-06-23 22:20:00 UTC,248,27.156641941,1719100800000
2024-06-23 22:25:00 UTC,644,-43.7033452064,1719100800000
2024-06-23 22:30:00 UTC,777,37.8099760589,1719100800000
2024-06-23 22:35:00 UTC,778,-38.7845905895,1719100800000
2024-06-23 22:40:00 UTC,194,-9.650713305,1719100800000
2024-06-23 22:45:00 UTC,493,38.1393457366,1719100800000
2024-06-23 22:50:00 UTC,463,-35.4308159272,1719100800000
2024-06-23 22:55:00 UTC,286,-42.273071624,1719100800000
2024-06-23 23:00:00 UTC,288,12.9055985651,1719100800000
2024-06-23 23:05:00 UTC,317,49.7754750306,1719100800000
2024-06-23 23:10:00 UTC,81,18.3442369121,1719100800000
2024-06-23 23:15:00 UTC,951,-7.493658047,1719100800000
2024-06-23 23:20:00 UTC,208,-9.0669783372,1719100800000
2024-06-23 23:25:00 UTC,895,-32.891268035,1719100800000
2024-06-23 23:30:00 UTC,740,19.0705620551,1719100800000
2024-06-23 23:35:00 UTC,600,5.1297887864,1719100800000
2024-06-23 23:40:00 UTC,545,46.3905498656,1719100800000
2024-06-23 23:45:00 UTC,539,-29.1595591079,1719100800000
2024-06-23 23:50:00 UTC,152,42.9496597114,1719100800000
2024-06-23 23:55:00 UTC,395,43.5319178018,1719100800000
2024-06-24 00:00:00 UTC,271,26.8650236461,1719100800000
2024-06-24 00:00:00 UTC,49,-8.3258281468,1719187200000
2024-06-24 00:05:00 UTC,506,-33.109351679,1719187200000
2024-06-24 00:10:00 UTC,882,-38.3766193974,1719187200000
2024-06-24 00:15:00 UTC,559,18.0245469676,1719187200000
2024-06-24 00:20:00 UTC,101,32.8797112375,1719187200000
2024-06-24 00:25:00 UTC,960,-42.6965009903,1719187200000
2024-06-24 00:30:00 UTC,444,-29.9619432604,1719187200000
2024-06-24 00:35:00 UTC,879,-20.8261898809,1719187200000
2024-06-24 00:40:00 UTC,784,30.3417151085,1719187200000
2024-06-24 00:45:00 UTC,180,-15.4955721344,1719187200000
2024-06-24 00:50:00 UTC,563,-34.7538585096,1719187200000
2024-06-24 00:55:00 UTC,779,22.7197167832,1719187200000
2024-06-24 01:00:00 UTC,717,26.1866410025,1719187200000
2024-06-24 01:05:00 UTC,486,-6.1321459632,1719187200000
2024-06-24 01:10:00 UTC,976,38.8285305753,1719187200000
2024-06-24 01:15:00 UTC,976,-46.6764390719,1719187200000
2024-06-24 01:20:00 UTC,182,-39.5452675282,1719187200000
2024-06-24 01:25:00 UTC,639,-44.0497554743,1719187200000
2024-06-24 01:30:00 UTC,719,23.9132854487,1719187200000
2024-06-24 01:35:00 UTC,347,42.7331703437,1719187200000
2024-06-24 01:40:00 UTC,777,-8.2450926868,1719187200000
2024-06-24 01:45:00 UTC,427,-49.5670534801,1719187200000
2024-06-24 01:50:00 UTC,766,-46.3345608241,1719187200000
2024-06-24 01:55:00 UTC,236,23.0947166972,1719187200000
2024-06-24 02:00:00 UTC,43,8.8426521613,1719187200000
2024-06-24 02:05:00 UTC,939,-39.0588503404,1719187200000
2024-06-24 02:10:00 UTC,34,-49.8749926644,1719187200000
2024-06-24 02:15:00 UTC,811,-15.1887647646,1719187200000
2024-06-24 02:20:00 UTC,618,-12.7525611058,1719187200000
2024-06-24 02:25:00 UTC,287,-14.5047835381,1719187200000
2024-06-24 02:30:00 UTC,891,4.0486671621,1719187200000
2024-06-24 02:35:00 UTC,707,-39.2334750991,1719187200000
2024-06-24 02:40:00 UTC,51,-5.7322654616,1719187200000
2024-06-24 02:45:00 UTC,975,-2.0709494907,1719187200000
2024-06-24 02:50:00 UTC,360,-39.3838683632,1719187200000
2024-06-24 02:55:00 UTC,158,-14.7297919319,1719187200000
2024-06-24 03:00:00 UTC,513,-43.6951680462,1719187200000
2024-06-24 03:05:00 UTC,710,-25.3369092382,1719187200000
2024-06-24 03:10:00 UTC,955,-34.5091636222,1719187200000
2024-06-24 03:15:00 UTC,303,16.7628827642,1719187200000
2024-06-24 03:20:00 UTC,278,-28.2266987608,1719187200000
2024-06-24 03:25:00 UTC,301,-28.5123588466,1719187200000
2024-06-24 03:30:00 UTC,833,34.7698031579,1719187200000
2024-06-24 03:35:00 UTC,633,5.0963894948,1719187200000
2024-06-24 03:40:00 UTC,215,-21.0935404539,1719187200000
2024-06-24 03:45:00 UTC,144,31.4120164521,1719187200000
2024-06-24 03:50:00 UTC,937,-23.3592463507,1719187200000
2024-06-24 03:55:00 UTC,463,-13.6741117922,1719187200000
2024-06-24 04:00:00 UTC,21,-41.2471400636,1719187200000
2024-06-24 04:05:00 UTC,730,-5.5592643056,1719187200000
2024-06-24 04:10:00 UTC,758,48.1348534926,1719187200000
2024-06-24 04:15:00 UTC,597,-25.5302209442,1719187200000
2024-06-24 04:20:00 UTC,617,-39.140342974,1719187200000
2024-06-24 04:25:00 UTC,936,-22.9448830872,1719187200000
2024-06-24 04:30:00 UTC,692,-49.3003472303,1719187200000
2024-06-24 04:35:00 UTC,635,-28.5754487015,1719187200000
2024-06-24 04:40:00 UTC,523,29.1186592957,1719187200000
2024-06-24 04:45:00 UTC,984,-26.9649011422,1719187200000
2024-06-24 04:50:00 UTC,676,19.1936359641,1719187200000
2024-06-24 04:55:00 UTC,668,-1.8709992232,1719187200000
2024-06-24 05:00:00 UTC,448,-6.988169562,1719187200000
2024-06-24 05:05:00 UTC,576,-44.0654612271,1719187200000
2024-06-24 05:10:00 UTC,208,0.5955522811,1719187200000
2024-06-24 05:15:00 UTC,87,39.551916397,1719187200000
2024-06-24 05:20:00 UTC,696,-3.7155355008,1719187200000
2024-06-24 05:25:00 UTC,387,-38.0417148003,1719187200000
2024-06-24 05:30:00 UTC,51,34.934710105,1719187200000
2024-06-24 05:35:00 UTC,88,-48.4065901114,1719187200000
2024-06-24 05:40:00 UTC,656,-3.2575366944,1719187200000
2024-06-24 05:45:00 UTC,565,43.7695937272,1719187200000
2024-06-24 05:50:00 UTC,538,7.9402256203,1719187200000
2024-06-24 05:55:00 UTC,72,-3.859435264,1719187200000
2024-06-24 06:00:00 UTC,247,-6.5483015887,1719187200000
2024-06-24 06:05:00 UTC,870,27.481168404,1719187200000
2024-06-24 06:10:00 UTC,294,-6.2381950095,1719187200000
2024-06-24 06:15:00 UTC,954,19.0011396442,1719187200000
2024-06-24 06:20:00 UTC,485,-20.4495832038,1719187200000
2024-06-24 06:25:00 UTC,483,20.311529355,1719187200000
2024-06-24 06:30:00 UTC,297,-21.7958782312,1719187200000
2024-06-24 06:35:00 UTC,673,17.6391276409,1719187200000
2024-06-24 06:40:00 UTC,124,22.9863505687,1719187200000
2024-06-24 06:45:00 UTC,372,-17.3130559057,1719187200000
2024-06-24 06:50:00 UTC,934,22.2973595466,1719187200000
2024-06-24 06:55:00 UTC,434,-18.8675477244,1719187200000
2024-06-24 07:00:00 UTC,594,46.0675609011,1719187200000
2024-06-24 07:05:00 UTC,561,33.3369930762,1719187200000
2024-06-24 07:10:00 UTC,354,25.6774241011,1719187200000
2024-06-24 07:15:00 UTC,455,-12.0558582515,1719187200000
2024-06-24 07:20:00 UTC,431,27.993728336,1719187200000
2024-06-24 07:25:00 UTC,221,4.5906784262,1719187200000
2024-06-24 07:30:00 UTC,225,-15.30450614,1719187200000
2024-06-24 07:35:00 UTC,130,38.7698499283,1719187200000
2024-06-24 07:40:00 UTC,652,25.5380169244,1719187200000
2024-06-24 07:45:00 UTC,371,-20.4179744665,1719187200000
2024-06-24 07:50:00 UTC,370,-41.6631993485,1719187200000
2024-06-24 07:55:00 UTC,327,19.2030232324,1719187200000
2024-06-24 08:00:00 UTC,47,14.7443288384,1719187200000
2024-06-24 08:05:00 UTC,538,30.215950403,1719187200000
2024-06-24 08:10:00 UTC,598,-19.2571429288,1719187200000
2024-06-24 08:15:00 UTC,750,40.1768000132,1719187200000
2024-06-24 08:20:00 UTC,818,-3.4838949929,1719187200000
2024-06-24 08:25:00 UTC,21,9.1498017027,1719187200000
2024-06-24 08:30:00 UTC,602,2.1544517578,1719187200000
2024-06-24 08:35:00 UTC,993,38.4506714487,1719187200000
2024-06-24 08:40:00 UTC,540,11.1461454454,1719187200000
2024-06-24 08:45:00 UTC,527,-27.4050344369,1719187200000
2024-06-24 08:50:00 UTC,200,-19.9189462377,1719187200000
2024-06-24 08:55:00 UTC,160,-6.8373694198,1719187200000
2024-06-24 09:00:00 UTC,21,-17.5427476873,1719187200000
2024-06-24 09:05:00 UTC,130,-7.793753425,1719187200000
2024-06-24 09:10:00 UTC,366,-33.3059314397,1719187200000
2024-06-24 09:15:00 UTC,846,-14.6537209948,1719187200000
2024-06-24 09:20:00 UTC,800,22.7861266501,1719187200000
2024-06-24 09:25:00 UTC,719,-22.9887906954,1719187200000
2024-06-24 09:30:00 UTC,823,43.938474268,1719187200000
2024-06-24 09:35:00 UTC,278,-14.2431805771,1719187200000
2024-06-24 09:40:00 UTC,615,-38.5719619118,1719187200000
2024-06-24 09:45:00 UTC,278,13.0012515732,1719187200000
2024-06-24 09:50:00 UTC,502,-4.3410704305,1719187200000
2024-06-24 09:55:00 UTC,666,46.9982755128,1719187200000
2024-06-24 10:00:00 UTC,694,40.8772571961,1719187200000
2024-06-24 10:05:00 UTC,123,-12.6210156522,1719187200000
2024-06-24 10:10:00 UTC,298,-24.6508227987,1719187200000
2024-06-24 10:15:00 UTC,783,-30.2217997621,1719187200000
2024-06-24 10:20:00 UTC,891,-22.6540784926,1719187200000
2024-06-24 10:25:00 UTC,661,-38.0991424419,1719187200000
2024-06-24 10:30:00 UTC,548,17.8867313714,1719187200000
2024-06-24 10:35:00 UTC,170,-33.8118742475,1719187200000
2024-06-24 10:40:00 UTC,128,8.9787765722,1719187200000
2024-06-24 10:45:00 UTC,914,4.6394989451,1719187200000
2024-06-24 10:50:00 UTC,747,44.8249919946,1719187200000
2024-06-24 10:55:00 UTC,704,-27.6764746906,1719187200000
2024-06-24 11:00:00 UTC,260,-16.1861743901,1719187200000
2024-06-24 11:05:00 UTC,187,-45.0177441247,1719187200000
2024-06-24 11:10:00 UTC,213,10.6711512599,1719187200000
2024-06-24 11:15:00 UTC,115,12.8429879374,1719187200000
2024-06-24 11:20:00 UTC,894,28.0490923054,1719187200000
2024-06-24 11:25:00 UTC,473,42.987661224,1719187200000
2024-06-24 11:30:00 UTC,97,-32.7685807823,1719187200000
2024-06-24 11:35:00 UTC,389,-8.6360073481,1719187200000
2024-06-24 11:40:00 UTC,780,-12.6969355202,1719187200000
