timestamp_utc,variable,value,last_modified_utc
2024-06-23 02:50:00 UTC,711,-38.10348375854824,2024-06-23 00:00:00+00:00
2024-06-23 02:55:00 UTC,781,-7.304239596011264,2024-06-23 00:00:00+00:00
2024-06-23 03:00:00 UTC,844,12.361724362334236,2024-06-23 00:00:00+00:00
2024-06-23 03:05:00 UTC,190,-12.253656846756598,2024-06-23 00:00:00+00:00
2024-06-23 03:10:00 UTC,677,20.849948328670905,2024-06-23 00:00:00+00:00
2024-06-23 03:15:00 UTC,270,-26.907790462172297,2024-06-23 00:00:00+00:00
2024-06-23 03:20:00 UTC,368,-35.617472772907654,2024-06-23 00:00:00+00:00
2024-06-23 03:25:00 UTC,370,24.88998444884865,2024-06-23 00:00:00+00:00
2024-06-23 03:30:00 UTC,575,16.87281297620548,2024-06-23 00:00:00+00:00
2024-06-23 03:35:00 UTC,588,-7.062930670523748,2024-06-23 00:00:00+00:00
2024-06-23 03:40:00 UTC,563,-36.323271518228694,2024-06-23 00:00:00+00:00
2024-06-23 03:45:00 UTC,64,16.36837393289771,2024-06-23 00:00:00+00:00
2024-06-23 03:50:00 UTC,936,24.995574992621428,2024-06-23 00:00:00+00:00
2024-06-23 03:55:00 UTC,852,-33.605734679217406,2024-06-23 00:00:00+00:00
2024-06-23 04:00:00 UTC,387,18.930173693018418,2024-06-23 00:00:00+00:00
2024-06-23 04:05:00 UTC,571,-14.436291361821404,2024-06-23 00:00:00+00:00
2024-06-23 04:10:00 UTC,164,41.51186148896831,2024-06-23 00:00:00+00:00
2024-06-23 04:15:00 UTC,634,25.153968760839135,2024-06-23 00:00:00+00:00
2024-06-23 04:20:00 UTC,876,-22.62688297666037,2024-06-23 00:00:00+00:00
2024-06-23 04:25:00 UTC,928,43.8026319637804,2024-06-23 00:00:00+00:00
2024-06-23 04:30:00 UTC,894,-47.47672438953655,2024-06-23 00:00:00+00:00
2024-06-23 04:35:00 UTC,55,-31.517598552160177,2024-06-23 00:00:00+00:00
2024-06-23 04:40:00 UTC,48,-25.8097028852865,2024-06-23 00:00:00+00:00
2024-06-23 04:45:00 UTC,736,23.208008336988428,2024-06-23 00:00:00+00:00
2024-06-23 04:50:00 UTC,198,2.6168030501621544,2024-06-23 00:00:00+00:00
2024-06-23 04:55:00 UTC,189,-3.5624592105933743,2024-06-23 00:00:00+00:00
2024-06-23 05:00:00 UTC,636,-27.746666122781647,2024-06-23 00:00:00+00:00
2024-06-23 05:05:00 UTC,59,25.64671103596112,2024-06-23 00:00:00+00:00
2024-06-23 05:10:00 UTC,788,-38.28935919484071,2024-06-23 00:00:00+00:00
2024-06-23 05:15:00 UTC,178,-25.265877959514416,2024-06-23 00:00:00+00:00
2024-06-23 05:20:00 UTC,606,30.636031957497607,2024-06-23 00:00:00+00:00
2024-06-23 05:25:00 UTC,630,-4.895253553390802,2024-06-23 00:00:00+00:00
2024-06-23 05:30:00 UTC,191,37.681773659960896,2024-06-23 00:00:00+00:00
2024-06-23 05:35:00 UTC,401,10.1664104232256,2024-06-23 00:00:00+00:00
2024-06-23 05:40:00 UTC,117,28.954464695838197,2024-06-23 00:00:00+00:00
2024-06-23 05:45:00 UTC,980,-31.259672707087898,2024-06-23 00:00:00+00:00
2024-06-23 05:50:00 UTC,505,-18.37781323235333,2024-06-23 00:00:00+00:00
2024-06-23 05:55:00 UTC,148,-12.329394819931736,2024-06-23 00:00:00+00:00
2024-06-23 06:00:00 UTC,815,-0.5800794117965324,2024-06-23 00:00:00+00:00
2024-06-23 06:05:00 UTC,739,-2.7532975522469556,2024-06-23 00:00:00+00:00
2024-06-23 06:10:00 UTC,217,32.24661575824719,2024-06-23 00:00:00+00:00
2024-06-23 06:15:00 UTC,338,-32.68094680879574,2024-06-23 00:00:00+00:00
2024-06-23 06:20:00 UTC,75,35.1485914629652,2024-06-23 00:00:00+00:00
2024-06-23 06:25:00 UTC,556,38.90462941434096,2024-06-23 00:00:00+00:00
2024-06-23 06:30:00 UTC,551,-42.44809644389024,2024-06-23 00:00:00+00:00
2024-06-23 06:35:00 UTC,52,-49.06096303788176,2024-06-23 00:00:00+00:00
2024-06-23 06:40:00 UTC,191,-20.724702718046483,2024-06-23 00:00:00+00:00
2024-06-23 06:45:00 UTC,454,-9.92552322384357,2024-06-23 00:00:00+00:00
2024-06-23 06:50:00 UTC,67,47.04494067485071,2024-06-23 00:00:00+00:00
2024-06-23 06:55:00 UTC,741,-42.85914029465172,2024-06-23 00:00:00+00:00
2024-06-23 07:00:00 UTC,773,28.130526522830134,2024-06-23 00:00:00+00:00
2024-06-23 07:05:00 UTC,709,-2.457504641227125,2024-06-23 00:00:00+00:00
2024-06-23 07:10:00 UTC,821,-37.012647522686535,2024-06-23 00:00:00+00:00
2024-06-23 07:15:00 UTC,801,-13.391969132934143,2024-06-23 00:00:00+00:00
2024-06-23 07:20:00 UTC,398,-11.90985929190893,2024-06-23 00:00:00+00:00
2024-06-23 07:25:00 UTC,449,-25.642749969785417,2024-06-23 00:00:00+00:00
2024-06-23 07:30:00 UTC,294,-20.563624247612022,2024-06-23 00:00:00+00:00
2024-06-23 07:35:00 UTC,170,-8.008116879742502,2024-06-23 00:00:00+00:00
2024-06-23 07:40:00 UTC,277,46.22613949147542,2024-06-23 00:00:00+00:00
2024-06-23 07:45:00 UTC,723,-4.1139431018416985,2024-06-23 00:00:00+00:00
2024-06-23 07:50:00 UTC,360,45.01350121123174,2024-06-23 00:00:00+00:00
2024-06-23 07:55:00 UTC,996,-46.946792841644445,2024-06-23 00:00:00+00:00
2024-06-23 08:00:00 UTC,576,-43.38897414267805,2024-06-23 00:00:00+00:00
2024-06-23 08:05:00 UTC,665,-47.21840938027307,2024-06-23 00:00:00+00:00
2024-06-23 08:10:00 UTC,527,16.594463826235426,2024-06-23 00:00:00+00:00
2024-06-23 08:15:00 UTC,797,-27.976730888620484,2024-06-23 00:00:00+00:00
2024-06-23 08:20:00 UTC,355,7.6420181293048515,2024-06-23 00:00:00+00:00
2024-06-23 08:25:00 UTC,612,29.536613560542463,2024-06-23 00:00:00+00:00
2024-06-23 08:30:00 UTC,637,-16.818608134149628,2024-06-23 00:00:00+00:00
2024-06-23 08:35:00 UTC,865,-25.43225072909132,2024-06-23 00:00:00+00:00
2024-06-23 08:40:00 UTC,675,22.540858714057492,2024-06-23 00:00:00+00:00
2024-06-23 08:45:00 UTC,598,-2.4102206700429605,2024-06-23 00:00:00+00:00
2024-06-23 08:50:00 UTC,558,-35.078985395069935,2024-06-23 00:00:00+00:00
2024-06-23 08:55:00 UTC,54,-41.25548825303113,2024-06-23 00:00:00+00:00
2024-06-23 09:00:00 UTC,387,23.71675011394207,2024-06-23 00:00:00+00:00
2024-06-23 09:05:00 UTC,312,36.04123348789247,2024-06-23 00:00:00+00:00
2024-06-23 09:10:00 UTC,623,39.036207828351294,2024-06-23 00:00:00+00:00
2024-06-23 09:15:00 UTC,315,1.0089007484703671,2024-06-23 00:00:00+00:00
2024-06-23 09:20:00 UTC,591,-34.65454336353528,2024-06-23 00:00:00+00:00
2024-06-23 09:25:00 UTC,498,-27.4342587721522,2024-06-23 00:00:00+00:00
2024-06-23 09:30:00 UTC,340,-4.647611097906491,2024-06-23 00:00:00+00:00
2024-06-23 09:35:00 UTC,507,35.18573736056136,2024-06-23 00:00:00+00:00
2024-06-23 09:40:00 UTC,303,15.019741883526876,2024-06-23 00:00:00+00:00
2024-06-23 09:45:00 UTC,216,-22.57930430466758,2024-06-23 00:00:00+00:00
2024-06-23 09:50:00 UTC,545,25.593864155717934,2024-06-23 00:00:00+00:00
2024-06-23 09:55:00 UTC,988,-6.455982467938981,2024-06-23 00:00:00+00:00
2024-06-23 10:00:00 UTC,612,48.27639451941653,2024-06-23 00:00:00+00:00
2024-06-23 10:05:00 UTC,617,-7.127286251519472,2024-06-23 00:00:00+00:00
2024-06-23 10:10:00 UTC,610,33.71963489035463,2024-06-23 00:00:00+00:00
2024-06-23 10:15:00 UTC,882,-48.54583686389806,2024-06-23 00:00:00+00:00
2024-06-23 10:20:00 UTC,382,21.822126509316817,2024-06-23 00:00:00+00:00
2024-06-23 10:25:00 UTC,423,-10.152155721508793,2024-06-23 00:00:00+00:00
2024-06-23 10:30:00 UTC,565,-0.099069201016519,2024-06-23 00:00:00+00:00
2024-06-23 10:35:00 UTC,558,-30.117419963442117,2024-06-23 00:00:00+00:00
2024-06-23 10:40:00 UTC,985,42.95115137269889,2024-06-23 00:00:00+00:00
2024-06-23 10:45:00 UTC,179,-30.035498661881256,2024-06-23 00:00:00+00:00
2024-06-23 10:50:00 UTC,428,6.158670407514343,2024-06-23 00:00:00+00:00
2024-06-23 10:55:00 UTC,210,9.73456235768031,2024-06-23 00:00:00+00:00
2024-06-23 11:00:00 UTC,843,35.844342729951165,2024-06-23 00:00:00+00:00
2024-06-23 11:05:00 UTC,553,-3.3333460314390138,2024-06-23 00:00:00+00:00
2024-06-23 11:10:00 UTC,81,32.989128116094875,2024-06-23 00:00:00+00:00
2024-06-23 11:15:00 UTC,185,2.3896564226904644,2024-06-23 00:00:00+00:00
2024-06-23 11:20:00 UTC,875,45.63346594226189,2024-06-23 00:00:00+00:00
2024-06-23 11:25:00 UTC,442,21.660783373226863,2024-06-23 00:00:00+00:00
2024-06-23 11:30:00 UTC,941,41.21052609840152,2024-06-23 00:00:00+00:00
2024-06-23 11:35:00 UTC,91,44.23605323086545,2024-06-23 00:00:00+00:00
2024-06-23 11:40:00 UTC,261,30.224615631805875,2024-06-23 00:00:00+00:00
2024-06-23 11:45:00 UTC,547,-37.76324534044932,2024-06-23 00:00:00+00:00
2024-06-23 11:50:00 UTC,12,-37.55714017656506,2024-06-23 00:00:00+00:00
2024-06-23 11:55:00 UTC,391,11.62417502970512,2024-06-23 00:00:00+00:00
2024-06-23 12:00:00 UTC,483,-22.87933172380341,2024-06-23 00:00:00+00:00
2024-06-23 12:05:00 UTC,237,-11.484767577372756,2024-06-23 00:00:00+00:00
2024-06-23 12:10:00 UTC,182,-32.61718233763726,2024-06-23 00:00:00+00:00
2024-06-23 12:15:00 UTC,926,26.217166306038763,2024-06-23 00:00:00+00:00
2024-06-23 12:20:00 UTC,971,35.44977036455471,2024-06-23 00:00:00+00:00
2024-06-23 12:25:00 UTC,500,-36.71953729357118,2024-06-23 00:00:00+00:00
2024-06-23 12:30:00 UTC,897,1.6834936764034725,2024-06-23 00:00:00+00:00
2024-06-23 12:35:00 UTC,486,-10.498707000241303,2024-06-23 00:00:00+00:00
2024-06-23 12:40:00 UTC,960,29.001531798079995,2024-06-23 00:00:00+00:00
2024-06-23 12:45:00 UTC,43,-3.500769982452276,2024-06-23 00:00:00+00:00
2024-06-23 12:50:00 UTC,603,23.08090491481728,2024-06-23 00:00:00+00:00
2024-06-23 12:55:00 UTC,42,6.610387657940684,2024-06-23 00:00:00+00:00
2024-06-23 13:00:00 UTC,515,47.824811401954776,2024-06-23 00:00:00+00:00
2024-06-23 13:05:00 UTC,883,-8.036692405205294,2024-06-23 00:00:00+00:00
2024-06-23 13:10:00 UTC,832,48.76708696600728,2024-06-23 00:00:00+00:00
2024-06-23 13:15:00 UTC,213,-8.456141670686513,2024-06-23 00:00:00+00:00
2024-06-23 13:20:00 UTC,652,-31.73313486091912,2024-06-23 00:00:00+00:00
2024-06-23 13:25:00 UTC,167,28.208106043740997,2024-06-23 00:00:00+00:00
2024-06-23 13:30:00 UTC,248,-22.82809976468412,2024-06-23 00:00:00+00:00
2024-06-23 13:35:00 UTC,426,6.575473083505592,2024-06-23 00:00:00+00:00
2024-06-23 13:40:00 UTC,934,14.60150798913267,2024-06-23 00:00:00+00:00
2024-06-23 13:45:00 UTC,671,-30.032274184699016,2024-06-23 00:00:00+00:00
2024-06-23 13:50:00 UTC,439,-46.559306432197545,2024-06-23 00:00:00+00:00
2024-06-23 13:55:00 UTC,205,48.70333435599575,2024-06-23 00:00:00+00:00
2024-06-23 14:00:00 UTC,773,31.73901430779064,2024-06-23 00:00:00+00:00
2024-06-23 14:05:00 UTC,590,-37.6294745040523,2024-06-23 00:00:00+00:00
2024-06-23 14:10:00 UTC,500,34.796943012315836,2024-06-23 00:00:00+00:00
2024-06-23 14:15:00 UTC,653,-24.186979824839103,2024-06-23 00:00:00+00:00
2024-06-23 14:20:00 UTC,183,-25.271525961167395,2024-06-23 00:00:00+00:00
2024-06-23 14:25:00 UTC,913,27.261635038316243,2024-06-23 00:00:00+00:00
2024-06-23 14:30:00 UTC,295,25.7362012357122,2024-06-23 00:00:00+00:00
2024-06-23 14:35:00 UTC,478,34.59573439320407,2024-06-23 00:00:00+00:00
2024-06-23 14:40:00 UTC,574,-36.33479921133412,2024-06-23 00:00:00+00:00
2024-06-23 14:45:00 UTC,174,24.75861752250856,2024-06-23 00:00:00+00:00
2024-06-23 14:50:00 UTC,143,-3.0176125726793828,2024-06-23 00:00:00+00:00
2024-06-23 14:55:00 UTC,474,-17.41165918726145,2024-06-23 00:00:00+00:00
2024-06-23 15:00:00 UTC,13,23.430287754890745,2024-06-23 00:00:00+00:00
2024-06-23 15:05:00 UTC,604,34.51430809582014,2024-06-23 00:00:00+00:00
2024-06-23 15:10:00 UTC,433,-17.75392424368274,2024-06-23 00:00:00+00:00
2024-06-23 15:15:00 UTC,239,-34.5188443339538,2024-06-23 00:00:00+00:00
2024-06-23 15:20:00 UTC,762,49.16847183338881,2024-06-23 00:00:00+00:00
2024-06-23 15:25:00 UTC,326,41.918998923789815,2024-06-23 00:00:00+00:00
2024-06-23 15:30:00 UTC,614,-21.01588501839626,2024-06-23 00:00:00+00:00
2024-06-23 15:35:00 UTC,209,31.44143079996651,2024-06-23 00:00:00+00:00
2024-06-23 15:40:00 UTC,324,-41.030677778361344,2024-06-23 00:00:00+00:00
2024-06-23 15:45:00 UTC,626,41.25459074536547,2024-06-23 00:00:00+00:00
2024-06-23 15:50:00 UTC,717,27.46522352650038,2024-06-23 00:00:00+00:00
2024-06-23 15:55:00 UTC,640,-30.313688523947345,2024-06-23 00:00:00+00:00
2024-06-23 16:00:00 UTC,484,-20.431275300230077,2024-06-23 00:00:00+00:00
2024-06-23 16:05:00 UTC,251,9.555485484099933,2024-06-23 00:00:00+00:00
2024-06-23 16:10:00 UTC,999,-14.4242335768607,2024-06-23 00:00:00+00:00
2024-06-23 16:15:00 UTC,911,23.623381594745453,2024-06-23 00:00:00+00:00
2024-06-23 16:20:00 UTC,776,9.23628693439936,2024-06-23 00:00:00+00:00
2024-06-23 16:25:00 UTC,291,-29.297134743201035,2024-06-23 00:00:00+00:00
2024-06-23 16:30:00 UTC,830,11.01095098839756,2024-06-23 00:00:00+00:00
2024-06-23 16:35:00 UTC,578,-48.59409148510881,2024-06-23 00:00:00+00:00
2024-06-23 16:40:00 UTC,259,-38.82521846969558,2024-06-23 00:00:00+00:00
2024-06-23 16:45:00 UTC,781,-33.87921828933483,2024-06-23 00:00:00+00:00
2024-06-23 16:50:00 UTC,152,-14.632228798058613,2024-06-23 00:00:00+00:00
2024-06-23 16:55:00 UTC,579,-48.80902616589822,2024-06-23 00:00:00+00:00
2024-06-23 17:00:00 UTC,199,42.99075236636783,2024-06-23 00:00:00+00:00
2024-06-23 17:05:00 UTC,73,-26.049104452773864,2024-06-23 00:00:00+00:00
2024-06-23 17:10:00 UTC,432,-22.93614495549432,2024-06-23 00:00:00+00:00
2024-06-23 17:15:00 UTC,446,-12.435767429474588,2024-06-23 00:00:00+00:00
2024-06-23 17:20:00 UTC,512,44.0738715728442,2024-06-23 00:00:00+00:00
2024-06-23 17:25:00 UTC,5,-14.818067085196198,2024-06-23 00:00:00+00:00
2024-06-23 17:30:00 UTC,194,-6.8867143795402725,2024-06-23 00:00:00+00:00
2024-06-23 17:35:00 UTC,82,-20.149272749755166,2024-06-23 00:00:00+00:00
2024-06-23 17:40:00 UTC,779,47.624503505179376,2024-06-23 00:00:00+00:00
2024-06-23 17:45:00 UTC,49,-13.514277513274962,2024-06-23 00:00:00+00:00
2024-06-23 17:50:00 UTC,868,-41.64625790103682,2024-06-23 00:00:00+00:00
2024-06-23 17:55:00 UTC,213,15.798239423907674,2024-06-23 00:00:00+00:00
2024-06-23 18:00:00 UTC,316,21.660492071547637,2024-06-23 00:00:00+00:00
2024-06-23 18:05:00 UTC,336,-12.77589758049811,2024-06-23 00:00:00+00:00
2024-06-23 18:10:00 UTC,508,-28.861484455011254,2024-06-23 00:00:00+00:00
2024-06-23 18:15:00 UTC,365,-9.074854881642189,2024-06-23 00:00:00+00:00
2024-06-23 18:20:00 UTC,594,-6.093178948763622,2024-06-23 00:00:00+00:00
2024-06-23 18:25:00 UTC,378,49.5299803387861,2024-06-23 00:00:00+00:00
2024-06-23 18:30:00 UTC,722,35.84353255541872,2024-06-23 00:00:00+00:00
2024-06-23 18:35:00 UTC,989,12.090889841995136,2024-06-23 00:00:00+00:00
2024-06-23 18:40:00 UTC,147,-30.608205213174532,2024-06-23 00:00:00+00:00
2024-06-23 18:45:00 UTC,119,18.791452138903395,2024-06-23 00:00:00+00:00
2024-06-23 18:50:00 UTC,280,25.89990022820635,2024-06-23 00:00:00+00:00
2024-06-23 18:55:00 UTC,202,-42.46112613056523,2024-06-23 00:00:00+00:00
2024-06-23 19:00:00 UTC,730,-12.051348329784297,2024-06-23 00:00:00+00:00
2024-06-23 19:05:00 UTC,725,-17.315220245419113,2024-06-23 00:00:00+00:00
2024-06-23 19:10:00 UTC,568,7.043132261146667,2024-06-23 00:00:00+00:00
2024-06-23 19:15:00 UTC,993,15.305321836828796,2024-06-23 00:00:00+00:00
2024-06-23 19:20:00 UTC,899,-31.861221161163865,2024-06-23 00:00:00+00:00
2024-06-23 19:25:00 UTC,981,-3.0340563886285707,2024-06-23 00:00:00+00:00
2024-06-23 19:30:00 UTC,447,49.21678865358946,2024-06-23 00:00:00+00:00
2024-06-23 19:35:00 UTC,553,-48.41473607726259,2024-06-23 00:00:00+00:00
2024-06-23 19:40:00 UTC,406,-12.900638817096308,2024-06-23 00:00:00+00:00
2024-06-23 19:45:00 UTC,282,-16.568753614369513,2024-06-23 00:00:00+00:00
2024-06-23 19:50:00 UTC,306,-9.44169799774506,2024-06-23 00:00:00+00:00
2024-06-23 19:55:00 UTC,743,36.91937155246815,2024-06-23 00:00:00+00:00
2024-06-23 20:00:00 UTC,231,-6.169496170052611,2024-06-23 00:00:00+00:00
2024-06-23 20:05:00 UTC,146,38.30780014959977,2024-06-23 00:00:00+00:00
2024-06-23 20:10:00 UTC,650,7.553984303023867,2024-06-23 00:00:00+00:00
2024-06-23 20:15:00 UTC,537,-7.538230506536657,2024-06-23 00:00:00+00:00
2024-06-23 20:20:00 UTC,264,-24.769691234225423,2024-06-23 00:00:00+00:00
2024-06-23 20:25:00 UTC,303,32.36138553216304,2024-06-23 00:00:00+00:00
2024-06-23 20:30:00 UTC,862,14.4200518003275,2024-06-23 00:00:00+00:00
2024-06-23 20:35:00 UTC,40,-28.77739301178407,2024-06-23 00:00:00+00:00
2024-06-23 20:40:00 UTC,270,-36.99295065449165,2024-06-23 00:00:00+00:00
2024-06-23 20:45:00 UTC,558,-37.4568671346847,2024-06-23 00:00:00+00:00
2024-06-23 20:50:00 UTC,673,40.90719628493051,2024-06-23 00:00:00+00:00
2024-06-23 20:55:00 UTC,573,-9.660846240394172,2024-06-23 00:00:00+00:00
2024-06-23 21:00:00 UTC,568,32.030779436095585,2024-06-23 00:00:00+00:00
2024-06-23 21:05:00 UTC,773,39.53620927597768,2024-06-23 00:00:00+00:00
2024-06-23 21:10:00 UTC,628,-27.36669522057158,2024-06-23 00:00:00+00:00
2024-06-23 21:15:00 UTC,628,-46.742765018538904,2024-06-23 00:00:00+00:00
2024-06-23 21:20:00 UTC,895,-31.96639134543172,2024-06-23 00:00:00+00:00
2024-06-23 21:25:00 UTC,758,27.297870566110618,2024-06-23 00:00:00+00:00
2024-06-23 21:30:00 UTC,169,-48.4586823878838,2024-06-23 00:00:00+00:00
2024-06-23 21:35:00 UTC,967,6.413206001786023,2024-06-23 00:00:00+00:00
2024-06-23 21:40:00 UTC,149,-30.87332344119532,2024-06-23 00:00:00+00:00
2024-06-23 21:45:00 UTC,944,26.666068238023428,2024-06-23 00:00:00+00:00
2024-06-23 21:50:00 UTC,121,-2.0624303570545095,2024-06-23 00:00:00+00:00
2024-06-23 21:55:00 UTC,982,4.907993907676719,2024-06-23 00:00:00+00:00
2024-06-23 22:00:00 UTC,76,-20.65917430997165,2024-06-23 00:00:00+00:00
2024-06-23 22:05:00 UTC,886,-4.342149630186277,2024-06-23 00:00:00+00:00
2024-06-23 22:10:00 UTC,534,-45.42873970542017,2024-06-23 00:00:00+00:00
2024-06-23 22:15:00 UTC,563,30.951964706992015,2024-06-23 00:00:00+00:00
2024-06-23 22:20:00 UTC,165,40.7498923376134,2024-06-23 00:00:00+00:00
2024-06-23 22:25:00 UTC,131,25.264751971836645,2024-06-23 00:00:00+00:00
2024-06-23 22:30:00 UTC,807,-0.4377727552148514,2024-06-23 00:00:00+00:00
2024-06-23 22:35:00 UTC,244,34.378434944402684,2024-06-23 00:00:00+00:00
2024-06-23 22:40:00 UTC,22,-49.61791242008431,2024-06-23 00:00:00+00:00
2024-06-23 22:45:00 UTC,454,16.59574069882109,2024-06-23 00:00:00+00:00
2024-06-23 22:50:00 UTC,374,26.73859173155502,2024-06-23 00:00:00+00:00
2024-06-23 22:55:00 UTC,451,-17.334376280772986,2024-06-23 00:00:00+00:00
2024-06-23 23:00:00 UTC,473,35.65716909439779,2024-06-23 00:00:00+00:00
2024-06-23 23:05:00 UTC,65,-49.98099983926565,2024-06-23 00:00:00+00:00
2024-06-23 23:10:00 UTC,216,13.212021143863735,2024-06-23 00:00:00+00:00
2024-06-23 23:15:00 UTC,269,-19.897601901938444,2024-06-23 00:00:00+00:00
2024-06-23 23:20:00 UTC,355,12.862792376015244,2024-06-23 00:00:00+00:00
2024-06-23 23:25:00 UTC,423,-24.864134044970665,2024-06-23 00:00:00+00:00
2024-06-23 23:30:00 UTC,222,-29.022012991305125,2024-06-23 00:00:00+00:00
2024-06-23 23:35:00 UTC,801,12.6160386805535,2024-06-23 00:00:00+00:00
2024-06-23 23:40:00 UTC,281,-0.3065179383820151,2024-06-23 00:00:00+00:00
2024-06-23 23:45:00 UTC,438,-31.27193116909681,2024-06-23 00:00:00+00:00
2024-06-23 23:50:00 UTC,926,38.61749299123011,2024-06-23 00:00:00+00:00
2024-06-23 23:55:00 UTC,997,38.23866619873597,2024-06-23 00:00:00+00:00
2024-06-24 00:00:00 UTC,417,4.956840502948424,2024-06-23 00:00:00+00:00
2024-06-24 00:00:00 UTC,41,-36.82808814510146,2024-06-24 00:00:00+00:00
2024-06-24 00:05:00 UTC,233,-49.52806428399956,2024-06-24 00:00:00+00:00
2024-06-24 00:10:00 UTC,347,-9.096778557756563,2024-06-24 00:00:00+00:00
2024-06-24 00:15:00 UTC,991,-6.557355855601088,2024-06-24 00:00:00+00:00
2024-06-24 00:20:00 UTC,581,3.280339644758179,2024-06-24 00:00:00+00:00
2024-06-24 00:25:00 UTC,324,18.07979123700109,2024-06-24 00:00:00+00:00
2024-06-24 00:30:00 UTC,813,-34.60248618320205,2024-06-24 00:00:00+00:00
2024-06-24 00:35:00 UTC,490,-18.163728682932444,2024-06-24 00:00:00+00:00
2024-06-24 00:40:00 UTC,138,-44.70142784806986,2024-06-24 00:00:00+00:00
2024-06-24 00:45:00 UTC,920,49.65038654273245,2024-06-24 00:00:00+00:00
2024-06-24 00:50:00 UTC,81,-7.614968862993685,2024-06-24 00:00:00+00:00
2024-06-24 00:55:00 UTC,584,17.848511105405166,2024-06-24 00:00:00+00:00
2024-06-24 01:00:00 UTC,458,-21.473678594950552,2024-06-24 00:00:00+00:00
2024-06-24 01:05:00 UTC,590,-35.778212300993886,2024-06-24 00:00:00+00:00
2024-06-24 01:10:00 UTC,310,-30.646544593274317,2024-06-24 00:00:00+00:00
2024-06-24 01:15:00 UTC,322,-48.48096565939899,2024-06-24 00:00:00+00:00
2024-06-24 01:20:00 UTC,3,18.827860113153136,2024-06-24 00:00:00+00:00
2024-06-24 01:25:00 UTC,970,48.96895416653955,2024-06-24 00:00:00+00:00
2024-06-24 01:30:00 UTC,516,-40.83990629028917,2024-06-24 00:00:00+00:00
2024-06-24 01:35:00 UTC,867,-33.47600095258012,2024-06-24 00:00:00+00:00
2024-06-24 01:40:00 UTC,372,30.16968258810094,2024-06-24 00:00:00+00:00
2024-06-24 01:45:00 UTC,916,13.638896323755624,2024-06-24 00:00:00+00:00
2024-06-24 01:50:00 UTC,883,44.77998112020981,2024-06-24 00:00:00+00:00
